Date,Close
3/29/2023 16:00:00,65.3
3/30/2023 16:00:00,64.16
3/31/2023 16:00:00,67.57
4/3/2023 16:00:00,63.61
4/4/2023 16:00:00,62.54
4/5/2023 16:00:00,60.78
4/6/2023 16:00:00,61.44
4/10/2023 16:00:00,66.13
4/11/2023 16:00:00,70.19
4/12/2023 16:00:00,67.84
4/13/2023 16:00:00,68.95
4/14/2023 16:00:00,69.91
4/17/2023 16:00:00,67.72
4/18/2023 16:00:00,67.26
4/19/2023 16:00:00,64.44
4/20/2023 16:00:00,60.5
4/21/2023 16:00:00,59.04
4/24/2023 16:00:00,54.75
4/25/2023 16:00:00,55.55
4/26/2023 16:00:00,53.89
4/27/2023 16:00:00,54.17
4/28/2023 16:00:00,53.79
5/1/2023 16:00:00,50.14
5/2/2023 16:00:00,51.32
5/3/2023 16:00:00,48.49
5/4/2023 16:00:00,49.22
5/5/2023 16:00:00,58.24
5/8/2023 16:00:00,58.1
5/9/2023 16:00:00,60.21
5/10/2023 16:00:00,62.64
5/11/2023 16:00:00,60.35
5/12/2023 16:00:00,57.34
5/15/2023 16:00:00,60.77
5/16/2023 16:00:00,57.88
5/17/2023 16:00:00,61.04
5/18/2023 16:00:00,60.26
5/19/2023 16:00:00,56.78
5/22/2023 16:00:00,61.07
5/23/2023 16:00:00,59.1
5/24/2023 16:00:00,58.36
5/25/2023 16:00:00,56.87
5/26/2023 16:00:00,56.92
5/30/2023 16:00:00,61.17
5/31/2023 16:00:00,62.2
6/1/2023 16:00:00,63.57
6/2/2023 16:00:00,64.55
6/5/2023 16:00:00,58.71
6/6/2023 16:00:00,51.61
6/7/2023 16:00:00,53.26
6/8/2023 16:00:00,54.9
6/9/2023 16:00:00,53.28
6/12/2023 16:00:00,50.56
6/13/2023 16:00:00,52.4
6/14/2023 16:00:00,53.9
6/15/2023 16:00:00,54.25
6/16/2023 16:00:00,55.59
6/20/2023 16:00:00,57.09
6/21/2023 16:00:00,58.1
6/22/2023 16:00:00,57.49
6/23/2023 16:00:00,61.47
6/26/2023 16:00:00,61.94
6/27/2023 16:00:00,69.89
6/28/2023 16:00:00,70.75
6/29/2023 16:00:00,72.43
6/30/2023 16:00:00,71.55
7/3/2023 13:05:00,79.93
7/5/2023 16:00:00,78.35
7/6/2023 16:00:00,78.1
7/7/2023 16:00:00,78.72
7/10/2023 16:00:00,81.21
7/11/2023 16:00:00,89.15
7/12/2023 16:00:00,85.95
7/13/2023 16:00:00,107
7/14/2023 16:00:00,105.31
7/17/2023 16:00:00,105.55
7/18/2023 16:00:00,104.59
7/19/2023 16:00:00,110.15
7/20/2023 16:00:00,101.26
7/21/2023 16:00:00,100.82
7/24/2023 16:00:00,98.85
7/25/2023 16:00:00,97.68
7/26/2023 16:00:00,99.75
7/27/2023 16:00:00,92.69
7/28/2023 16:00:00,94.76
7/31/2023 16:00:00,98.61
8/1/2023 16:00:00,94.15
8/2/2023 16:00:00,90.43
8/3/2023 16:00:00,90.75
8/4/2023 16:00:00,87.31
8/7/2023 16:00:00,85.96
8/8/2023 16:00:00,88.04
8/9/2023 16:00:00,84.34
8/10/2023 16:00:00,83.39
8/11/2023 16:00:00,81.01
8/14/2023 16:00:00,80.81
8/15/2023 16:00:00,79.18
8/16/2023 16:00:00,79
8/17/2023 16:00:00,75.56
8/18/2023 16:00:00,73.19
8/21/2023 16:00:00,75.28
8/22/2023 16:00:00,74.9
8/23/2023 16:00:00,77.78
8/24/2023 16:00:00,73.66
8/25/2023 16:00:00,74.26
8/28/2023 16:00:00,73.71
8/29/2023 16:00:00,84.7
8/30/2023 16:00:00,83.83
8/31/2023 16:00:00,79.6
9/1/2023 16:00:00,77.99
9/5/2023 16:00:00,77.5
9/6/2023 16:00:00,78.04
9/7/2023 16:00:00,81.79
9/8/2023 16:00:00,82.09
9/11/2023 16:00:00,80.62
9/12/2023 16:00:00,81.32
9/13/2023 16:00:00,79.86
9/14/2023 16:00:00,83.45
9/15/2023 16:00:00,82.15
9/18/2023 16:00:00,81.61
9/19/2023 16:00:00,78.13
9/20/2023 16:00:00,76.67
9/21/2023 16:00:00,74.42
9/22/2023 16:00:00,70.96
9/25/2023 16:00:00,71.75
9/26/2023 16:00:00,70.52
9/27/2023 16:00:00,71.52
9/28/2023 16:00:00,75.16
9/29/2023 16:00:00,75.08
10/2/2023 16:00:00,75.31
10/3/2023 16:00:00,72.48
10/4/2023 16:00:00,73.47
10/5/2023 16:00:00,74.62
10/6/2023 16:00:00,78.46
10/9/2023 16:00:00,79.1
10/10/2023 16:00:00,79.62
10/11/2023 16:00:00,77.35
10/12/2023 16:00:00,75.19
10/13/2023 16:00:00,73.43
10/16/2023 16:00:00,75.21
10/17/2023 16:00:00,77.46
10/18/2023 16:00:00,73.93
10/19/2023 16:00:00,73.1
10/20/2023 16:00:00,74.66
10/23/2023 16:00:00,77.21
10/24/2023 16:00:00,82.07
10/25/2023 16:00:00,77.79
10/26/2023 16:00:00,74.61
10/27/2023 16:00:00,70.78
10/30/2023 16:00:00,73.6
10/31/2023 16:00:00,77.12
11/1/2023 16:00:00,77.81
11/2/2023 16:00:00,84.6
11/3/2023 16:00:00,85.8
11/6/2023 16:00:00,86.37
11/7/2023 16:00:00,89.07
11/8/2023 16:00:00,88.32
11/9/2023 16:00:00,92.86
11/10/2023 16:00:00,92.92
11/13/2023 16:00:00,92.64
11/14/2023 16:00:00,92.09
11/15/2023 16:00:00,98.15
11/16/2023 16:00:00,96.92
11/17/2023 16:00:00,99.05
11/20/2023 16:00:00,106.1
11/21/2023 16:00:00,105.49
11/22/2023 16:00:00,109.25
11/24/2023 13:05:00,115.54
11/27/2023 16:00:00,119.77
11/28/2023 16:00:00,128.27
11/29/2023 16:00:00,127.82
11/30/2023 16:00:00,124.72
12/1/2023 16:00:00,133.76
12/4/2023 16:00:00,141.09
12/5/2023 16:00:00,140.2
12/6/2023 16:00:00,134.63
12/7/2023 16:00:00,136.19
12/8/2023 16:00:00,146.62
12/11/2023 16:00:00,138.02
12/12/2023 16:00:00,139.62
12/13/2023 16:00:00,150.46
12/14/2023 16:00:00,153.63
12/15/2023 16:00:00,147.9
12/18/2023 16:00:00,153.43
12/19/2023 16:00:00,161.16
12/20/2023 16:00:00,161.86
12/21/2023 16:00:00,168.03
12/22/2023 16:00:00,175.48
12/26/2023 16:00:00,172.05
12/27/2023 16:00:00,185.24
12/28/2023 16:00:00,186.36
12/29/2023 16:00:00,173.92
