Date,Close
5/4/2015 16:00:00,181.3
5/5/2015 16:00:00,179
5/6/2015 16:00:00,179.35
5/7/2015 16:00:00,177.54
5/8/2015 16:00:00,180.84
5/11/2015 16:00:00,181.06
5/12/2015 16:00:00,177.58
5/13/2015 16:00:00,177.43
5/14/2015 16:00:00,179.82
5/15/2015 16:00:00,178.8
5/18/2015 16:00:00,179.1
5/19/2015 16:00:00,178.69
5/20/2015 16:00:00,176.45
5/21/2015 16:00:00,175.38
5/22/2015 16:00:00,175.3
5/26/2015 16:00:00,172.79
5/27/2015 16:00:00,175.31
5/28/2015 16:00:00,176.68
5/29/2015 16:00:00,175.98
6/1/2015 16:00:00,176.14
6/2/2015 16:00:00,175.88
6/3/2015 16:00:00,177.8
6/4/2015 16:00:00,174.89
6/5/2015 16:00:00,180.43
6/8/2015 16:00:00,176.87
6/9/2015 16:00:00,176.78
6/10/2015 16:00:00,181.76
6/11/2015 16:00:00,180.64
6/12/2015 16:00:00,178.75
6/15/2015 16:00:00,174.09
6/16/2015 16:00:00,176.2
6/17/2015 16:00:00,176.8
6/18/2015 16:00:00,178.64
6/19/2015 16:00:00,177.69
6/22/2015 16:00:00,178.62
6/23/2015 16:00:00,178.62
6/24/2015 16:00:00,174.23
6/25/2015 16:00:00,173.89
6/26/2015 16:00:00,173.86
6/29/2015 16:00:00,167.88
6/30/2015 16:00:00,170.08
7/1/2015 16:00:00,170.06
7/2/2015 16:00:00,172.57
7/6/2015 16:00:00,172.47
7/7/2015 16:00:00,173.6
7/8/2015 16:00:00,172.22
7/9/2015 16:00:00,174.44
7/10/2015 16:00:00,175.7
7/13/2015 16:00:00,177.1
7/14/2015 16:00:00,180.7
7/15/2015 16:00:00,182.87
7/16/2015 16:00:00,186.3
7/17/2015 16:00:00,185.63
7/20/2015 16:00:00,184
7/21/2015 16:00:00,181.5
7/22/2015 16:00:00,183.72
7/23/2015 16:00:00,179.82
7/24/2015 16:00:00,181.43
7/27/2015 16:00:00,178.17
7/28/2015 16:00:00,202.01
7/29/2015 16:00:00,204.48
7/30/2015 16:00:00,204.81
7/31/2015 16:00:00,203.85
8/3/2015 16:00:00,203.5
8/4/2015 16:00:00,214.86
8/5/2015 16:00:00,216.25
8/6/2015 16:00:00,213.04
8/7/2015 16:00:00,215.61
8/10/2015 16:00:00,218.85
8/11/2015 16:00:00,215.41
8/12/2015 16:00:00,216.98
8/13/2015 16:00:00,218.71
8/14/2015 16:00:00,218.8
8/17/2015 16:00:00,221.6
8/18/2015 16:00:00,217.73
8/19/2015 16:00:00,218.62
8/20/2015 16:00:00,209.59
8/21/2015 16:00:00,204
8/24/2015 16:00:00,196.06
8/25/2015 16:00:00,196.03
8/26/2015 16:00:00,201.14
8/27/2015 16:00:00,200.87
8/28/2015 16:00:00,200.99
8/31/2015 16:00:00,198.7
9/1/2015 16:00:00,196.04
9/2/2015 16:00:00,197.02
9/3/2015 16:00:00,198.37
9/4/2015 16:00:00,195.43
9/8/2015 16:00:00,201.25
9/9/2015 16:00:00,198.34
9/10/2015 16:00:00,198.41
9/11/2015 16:00:00,201.14
9/14/2015 16:00:00,200.95
9/15/2015 16:00:00,207.95
9/16/2015 16:00:00,209.87
9/17/2015 16:00:00,209.9
9/18/2015 16:00:00,206.68
9/21/2015 16:00:00,208.5
9/22/2015 16:00:00,207.07
9/23/2015 16:00:00,208.28
9/24/2015 16:00:00,205.19
9/25/2015 16:00:00,205.19
9/28/2015 16:00:00,195.28
9/29/2015 16:00:00,194.72
9/30/2015 16:00:00,196.47
10/1/2015 16:00:00,199.3
10/2/2015 16:00:00,198.84
10/5/2015 16:00:00,200.99
10/6/2015 16:00:00,197.58
10/7/2015 16:00:00,199.58
10/8/2015 16:00:00,199.53
10/9/2015 16:00:00,205.25
10/12/2015 16:00:00,206.11
10/13/2015 16:00:00,199.38
10/14/2015 16:00:00,196.75
10/15/2015 16:00:00,199.79
10/16/2015 16:00:00,203.11
10/19/2015 16:00:00,203.73
10/20/2015 16:00:00,197.11
10/21/2015 16:00:00,190.36
10/22/2015 16:00:00,194.92
10/23/2015 16:00:00,188.18
10/26/2015 16:00:00,196.26
10/27/2015 16:00:00,168.24
10/28/2015 16:00:00,178.85
10/29/2015 16:00:00,174.38
10/30/2015 16:00:00,172.07
11/2/2015 16:00:00,176.16
11/3/2015 16:00:00,177.12
11/4/2015 16:00:00,180.23
11/5/2015 16:00:00,176.92
11/6/2015 16:00:00,177.65
11/9/2015 16:00:00,174.86
11/10/2015 16:00:00,174.45
11/11/2015 16:00:00,174.85
11/12/2015 16:00:00,172.72
11/13/2015 16:00:00,168.87
11/16/2015 16:00:00,171.58
11/17/2015 16:00:00,171.93
11/18/2015 16:00:00,174.82
11/19/2015 16:00:00,173
11/20/2015 16:00:00,173.21
11/23/2015 16:00:00,173.68
11/24/2015 16:00:00,173.3
11/25/2015 16:00:00,175.4
11/27/2015 16:00:00,175.56
11/30/2015 16:00:00,173.37
12/1/2015 16:00:00,177.19
12/2/2015 16:00:00,176.19
12/3/2015 16:00:00,173.58
12/4/2015 16:00:00,176.84
12/7/2015 16:00:00,173.73
12/8/2015 16:00:00,175.49
12/9/2015 16:00:00,172.53
12/10/2015 16:00:00,172.75
12/11/2015 16:00:00,174.14
12/14/2015 16:00:00,175.25
12/15/2015 16:00:00,178.93
12/16/2015 16:00:00,177.12
12/17/2015 16:00:00,173.51
12/18/2015 16:00:00,175.74
12/21/2015 16:00:00,177.37
12/22/2015 16:00:00,177.14
12/23/2015 16:00:00,177.45
12/24/2015 16:00:00,177.61
12/28/2015 16:00:00,176.41
12/29/2015 16:00:00,180.64
12/30/2015 16:00:00,178.92
12/31/2015 16:00:00,179.29
1/4/2016 16:00:00,171.13
1/5/2016 16:00:00,171.77
1/6/2016 16:00:00,169.27
1/7/2016 16:00:00,161.03
1/8/2016 16:00:00,148.15
1/11/2016 16:00:00,152.45
1/12/2016 16:00:00,156.19
1/13/2016 16:00:00,150.34
1/14/2016 16:00:00,152.53
1/15/2016 16:00:00,149.93
1/19/2016 16:00:00,146.34
1/20/2016 16:00:00,149.69
1/21/2016 16:00:00,150.22
1/22/2016 16:00:00,149.91
1/25/2016 16:00:00,145.88
1/26/2016 16:00:00,147.15
1/27/2016 16:00:00,142.39
1/28/2016 16:00:00,167.26
1/29/2016 16:00:00,172.51
2/1/2016 16:00:00,173.34
2/2/2016 16:00:00,171.89
2/3/2016 16:00:00,171.48
2/4/2016 16:00:00,167.84
2/5/2016 16:00:00,156.46
2/8/2016 16:00:00,155
2/9/2016 16:00:00,151.96
2/10/2016 16:00:00,150.15
2/11/2016 16:00:00,149.57
2/12/2016 16:00:00,151.9
2/16/2016 16:00:00,152.36
2/17/2016 16:00:00,156.6
2/18/2016 16:00:00,149.32
2/19/2016 16:00:00,153.25
2/22/2016 16:00:00,154.6
2/23/2016 16:00:00,152.59
2/24/2016 16:00:00,156.58
2/25/2016 16:00:00,158.15
2/26/2016 16:00:00,158.58
2/29/2016 16:00:00,160.89
3/1/2016 16:00:00,172.39
3/2/2016 16:00:00,168.24
3/3/2016 16:00:00,170.78
3/4/2016 16:00:00,168.98
3/7/2016 16:00:00,168.75
3/8/2016 16:00:00,167.65
3/9/2016 16:00:00,168.24
3/10/2016 16:00:00,167.12
3/11/2016 16:00:00,170.59
3/14/2016 16:00:00,168.04
3/15/2016 16:00:00,165.81
3/16/2016 16:00:00,167.38
3/17/2016 16:00:00,168.98
3/18/2016 16:00:00,175.12
3/21/2016 16:00:00,175.55
3/22/2016 16:00:00,175.77
3/23/2016 16:00:00,169.48
3/24/2016 16:00:00,172.82
3/28/2016 16:00:00,172.02
3/29/2016 16:00:00,177.79
3/30/2016 16:00:00,180.87
3/31/2016 16:00:00,179.72
4/1/2016 16:00:00,182.75
4/4/2016 16:00:00,184.71
4/5/2016 16:00:00,183.1
4/6/2016 16:00:00,182.34
4/7/2016 16:00:00,179.1
4/8/2016 16:00:00,178.8
4/11/2016 16:00:00,180.72
4/12/2016 16:00:00,182.65
4/13/2016 16:00:00,187.07
4/14/2016 16:00:00,187.95
4/15/2016 16:00:00,186.17
4/18/2016 16:00:00,188.25
4/19/2016 16:00:00,189.35
4/20/2016 16:00:00,188.28
4/21/2016 16:00:00,188.26
4/22/2016 16:00:00,191.8
4/25/2016 16:00:00,185.5
4/26/2016 16:00:00,189.83
4/27/2016 16:00:00,189.97
4/28/2016 16:00:00,182.57
4/29/2016 16:00:00,179.32
5/2/2016 16:00:00,184.1
5/3/2016 16:00:00,180.34
5/4/2016 16:00:00,180.07
5/5/2016 16:00:00,179.83
5/6/2016 16:00:00,182.57
5/9/2016 16:00:00,188.16
5/10/2016 16:00:00,190.5
5/11/2016 16:00:00,185.19
5/12/2016 16:00:00,184.45
5/13/2016 16:00:00,182.15
5/16/2016 16:00:00,182.49
5/17/2016 16:00:00,179
5/18/2016 16:00:00,180.26
5/19/2016 16:00:00,178.84
5/20/2016 16:00:00,179.28
5/23/2016 16:00:00,183.52
5/24/2016 16:00:00,189.39
5/25/2016 16:00:00,187.09
5/26/2016 16:00:00,188.03
5/27/2016 16:00:00,190.93
5/31/2016 16:00:00,186.54
6/1/2016 16:00:00,186.47
6/2/2016 16:00:00,190.7
6/3/2016 16:00:00,188.69
6/6/2016 16:00:00,194.71
6/7/2016 16:00:00,193.88
6/8/2016 16:00:00,192.3
6/9/2016 16:00:00,192.09
6/10/2016 16:00:00,187.76
6/13/2016 16:00:00,186.32
6/14/2016 16:00:00,185.5
6/15/2016 16:00:00,184.86
6/16/2016 16:00:00,184.72
6/17/2016 16:00:00,179.18
6/20/2016 16:00:00,183.97
6/21/2016 16:00:00,182.2
6/22/2016 16:00:00,179.62
6/23/2016 16:00:00,182.94
6/24/2016 16:00:00,173.12
6/27/2016 16:00:00,167.13
6/28/2016 16:00:00,168.15
6/29/2016 16:00:00,174.32
6/30/2016 16:00:00,175.02
7/1/2016 16:00:00,172.39
7/5/2016 16:00:00,172.88
7/6/2016 16:00:00,172.9
7/7/2016 16:00:00,173.84
7/8/2016 16:00:00,178.29
7/11/2016 16:00:00,180.55
7/12/2016 16:00:00,181.6
7/13/2016 16:00:00,181.58
7/14/2016 16:00:00,182.21
7/15/2016 16:00:00,187.21
7/18/2016 16:00:00,187.4
7/19/2016 16:00:00,186.55
7/20/2016 16:00:00,190.48
7/21/2016 16:00:00,183.79
7/22/2016 16:00:00,187.84
7/25/2016 16:00:00,184.51
7/26/2016 16:00:00,185.21
7/27/2016 16:00:00,182.98
7/28/2016 16:00:00,185.08
7/29/2016 16:00:00,174.89
8/1/2016 16:00:00,172.01
8/2/2016 16:00:00,167.24
8/3/2016 16:00:00,166.84
8/4/2016 16:00:00,164.49
8/5/2016 16:00:00,166.32
8/8/2016 16:00:00,164.44
8/9/2016 16:00:00,165.06
8/10/2016 16:00:00,165.58
8/11/2016 16:00:00,166.13
8/12/2016 16:00:00,165.43
8/15/2016 16:00:00,166.75
8/16/2016 16:00:00,165.4
8/17/2016 16:00:00,164.02
8/18/2016 16:00:00,165.58
8/19/2016 16:00:00,166.64
8/22/2016 16:00:00,166.88
8/23/2016 16:00:00,168.42
8/24/2016 16:00:00,166.78
8/25/2016 16:00:00,168.32
8/26/2016 16:00:00,167.47
8/29/2016 16:00:00,166
8/30/2016 16:00:00,166.96
8/31/2016 16:00:00,166.79
9/1/2016 16:00:00,167.32
9/2/2016 16:00:00,169.78
9/6/2016 16:00:00,170.63
9/7/2016 16:00:00,171.71
9/8/2016 16:00:00,172.65
9/9/2016 16:00:00,170.7
9/12/2016 16:00:00,172.45
9/13/2016 16:00:00,169.93
9/14/2016 16:00:00,168.39
9/15/2016 16:00:00,167.62
9/16/2016 16:00:00,164.84
9/19/2016 16:00:00,164.25
9/20/2016 16:00:00,166.55
9/21/2016 16:00:00,167.63
9/22/2016 16:00:00,170.3
9/23/2016 16:00:00,171.78
9/26/2016 16:00:00,170.87
9/27/2016 16:00:00,169.06
9/28/2016 16:00:00,170.25
9/29/2016 16:00:00,165.74
9/30/2016 16:00:00,167.44
10/3/2016 16:00:00,163.84
10/4/2016 16:00:00,170.5
10/5/2016 16:00:00,171.01
10/6/2016 16:00:00,172.77
10/7/2016 16:00:00,172.98
10/10/2016 16:00:00,174.69
10/11/2016 16:00:00,173.06
10/12/2016 16:00:00,173.16
10/13/2016 16:00:00,172.37
10/14/2016 16:00:00,172.2
10/17/2016 16:00:00,171.85
10/18/2016 16:00:00,172.58
10/19/2016 16:00:00,170.14
10/20/2016 16:00:00,168.44
10/21/2016 16:00:00,168.61
10/24/2016 16:00:00,174.04
10/25/2016 16:00:00,172.29
10/26/2016 16:00:00,171.8
10/27/2016 16:00:00,173.53
10/28/2016 16:00:00,191.47
10/31/2016 16:00:00,194.81
11/1/2016 16:00:00,195.04
11/2/2016 16:00:00,191.87
11/3/2016 16:00:00,188.96
11/4/2016 16:00:00,190.16
11/7/2016 16:00:00,192.31
11/8/2016 16:00:00,190
11/9/2016 16:00:00,191.88
11/10/2016 16:00:00,193.16
11/11/2016 16:00:00,196.75
11/14/2016 16:00:00,192.11
11/15/2016 16:00:00,193.1
11/16/2016 16:00:00,196.48
11/17/2016 16:00:00,197.47
11/18/2016 16:00:00,196.68
11/21/2016 16:00:00,196.93
11/22/2016 16:00:00,198.57
11/23/2016 16:00:00,198.21
11/25/2016 16:00:00,197.85
11/28/2016 16:00:00,195.03
11/29/2016 16:00:00,195.23
11/30/2016 16:00:00,194.03
12/1/2016 16:00:00,191.6
12/2/2016 16:00:00,191.94
12/5/2016 16:00:00,195.76
12/6/2016 16:00:00,198.57
12/7/2016 16:00:00,198.45
12/8/2016 16:00:00,200.98
12/9/2016 16:00:00,200.97
12/12/2016 16:00:00,201.87
12/13/2016 16:00:00,204.44
12/14/2016 16:00:00,199.59
12/15/2016 16:00:00,201.55
12/16/2016 16:00:00,200.4
12/19/2016 16:00:00,203.18
12/20/2016 16:00:00,203.89
12/21/2016 16:00:00,200.31
12/22/2016 16:00:00,196.18
12/23/2016 16:00:00,201.22
12/27/2016 16:00:00,201.48
12/28/2016 16:00:00,197.6
12/29/2016 16:00:00,198.5
12/30/2016 16:00:00,197.4
1/3/2017 16:00:00,197.84
1/4/2017 16:00:00,197.94
1/5/2017 16:00:00,199.61
1/6/2017 16:00:00,199.17
1/9/2017 16:00:00,198.63
1/10/2017 16:00:00,200.78
1/11/2017 16:00:00,201
1/12/2017 16:00:00,200.47
1/13/2017 16:00:00,203.8
1/17/2017 16:00:00,200.92
1/18/2017 16:00:00,202.51
1/19/2017 16:00:00,199
1/20/2017 16:00:00,201.55
1/23/2017 16:00:00,205.1
1/24/2017 16:00:00,202.96
1/25/2017 16:00:00,203.3
1/26/2017 16:00:00,201.3
1/27/2017 16:00:00,199.58
1/30/2017 16:00:00,199.46
1/31/2017 16:00:00,201.3
2/1/2017 16:00:00,196.51
2/2/2017 16:00:00,191.5
2/3/2017 16:00:00,195.48
2/6/2017 16:00:00,190.3
2/7/2017 16:00:00,187.99
2/8/2017 16:00:00,187.49
2/9/2017 16:00:00,190.01
2/10/2017 16:00:00,189.35
2/13/2017 16:00:00,191.34
2/14/2017 16:00:00,192.99
2/15/2017 16:00:00,194.15
2/16/2017 16:00:00,192.68
2/17/2017 16:00:00,192.87
2/21/2017 16:00:00,195.8
2/22/2017 16:00:00,194.6
2/23/2017 16:00:00,193.3
2/24/2017 16:00:00,194.33
2/27/2017 16:00:00,194.42
2/28/2017 16:00:00,191.88
3/1/2017 16:00:00,193.78
3/2/2017 16:00:00,190.23
3/3/2017 16:00:00,190
3/6/2017 16:00:00,187.95
3/7/2017 16:00:00,187.57
3/8/2017 16:00:00,189.16
3/9/2017 16:00:00,187.62
3/10/2017 16:00:00,186.97
3/13/2017 16:00:00,188.85
3/14/2017 16:00:00,188.62
3/15/2017 16:00:00,190.02
3/16/2017 16:00:00,191.05
3/17/2017 16:00:00,191.86
3/20/2017 16:00:00,192.42
3/21/2017 16:00:00,187.99
3/22/2017 16:00:00,186.95
3/23/2017 16:00:00,186.41
3/24/2017 16:00:00,186.14
3/27/2017 16:00:00,186.94
3/28/2017 16:00:00,187.74
3/29/2017 16:00:00,187.81
3/30/2017 16:00:00,188.29
3/31/2017 16:00:00,187.8
4/3/2017 16:00:00,187.43
4/4/2017 16:00:00,186.25
4/5/2017 16:00:00,184.11
4/6/2017 16:00:00,183.49
4/7/2017 16:00:00,182.8
4/10/2017 16:00:00,184.79
4/11/2017 16:00:00,185.67
4/12/2017 16:00:00,183.92
4/13/2017 16:00:00,181.61
4/17/2017 16:00:00,184.23
4/18/2017 16:00:00,185.41
4/19/2017 16:00:00,185.94
4/20/2017 16:00:00,188.11
4/21/2017 16:00:00,187.59
4/24/2017 16:00:00,190.67
4/25/2017 16:00:00,190.68
4/26/2017 16:00:00,193.01
4/27/2017 16:00:00,192.49
4/28/2017 16:00:00,190.17
5/1/2017 16:00:00,191.35
5/2/2017 16:00:00,188.01
5/3/2017 16:00:00,187.84
5/4/2017 16:00:00,189.17
5/5/2017 16:00:00,190.95
5/8/2017 16:00:00,191.52
5/9/2017 16:00:00,187.88
5/10/2017 16:00:00,187.11
5/11/2017 16:00:00,187.05
5/12/2017 16:00:00,185.31
5/15/2017 16:00:00,187.07
5/16/2017 16:00:00,187.66
5/17/2017 16:00:00,183.9
5/18/2017 16:00:00,184.13
5/19/2017 16:00:00,183.78
5/22/2017 16:00:00,185.22
5/23/2017 16:00:00,182.1
5/24/2017 16:00:00,181.99
5/25/2017 16:00:00,181.5
5/26/2017 16:00:00,180.77
5/30/2017 16:00:00,182.84
5/31/2017 16:00:00,182.36
6/1/2017 16:00:00,185.94
6/2/2017 16:00:00,188.32
6/5/2017 16:00:00,184.13
6/6/2017 16:00:00,182.82
6/7/2017 16:00:00,182.52
6/8/2017 16:00:00,184.61
6/9/2017 16:00:00,180.79
6/12/2017 16:00:00,181.19
6/13/2017 16:00:00,182.12
6/14/2017 16:00:00,183.4
6/15/2017 16:00:00,182.82
6/16/2017 16:00:00,182.6
6/19/2017 16:00:00,182.39
6/20/2017 16:00:00,183.14
6/21/2017 16:00:00,184.47
6/22/2017 16:00:00,184.6
6/23/2017 16:00:00,184.95
6/26/2017 16:00:00,184.84
6/27/2017 16:00:00,185.11
6/28/2017 16:00:00,188.83
6/29/2017 16:00:00,189.1
6/30/2017 16:00:00,191.67
7/3/2017 16:00:00,186.54
7/5/2017 16:00:00,184.52
7/6/2017 16:00:00,182.62
7/7/2017 16:00:00,184.99
7/10/2017 16:00:00,183.77
7/11/2017 16:00:00,184.34
7/12/2017 16:00:00,187.68
7/13/2017 16:00:00,185.79
7/14/2017 16:00:00,184.73
7/17/2017 16:00:00,185.82
7/18/2017 16:00:00,188.75
7/19/2017 16:00:00,189.81
7/20/2017 16:00:00,189.32
7/21/2017 16:00:00,188.48
7/24/2017 16:00:00,191.9
7/25/2017 16:00:00,192.51
7/26/2017 16:00:00,191.56
7/27/2017 16:00:00,189.18
7/28/2017 16:00:00,139.99
7/31/2017 16:00:00,134.51
8/1/2017 16:00:00,136.28
8/2/2017 16:00:00,135.93
8/3/2017 16:00:00,133.56
8/4/2017 16:00:00,135.73
8/7/2017 16:00:00,132.13
8/8/2017 16:00:00,131.49
8/9/2017 16:00:00,130.6
8/10/2017 16:00:00,127.74
8/11/2017 16:00:00,129.01
8/14/2017 16:00:00,128.92
8/15/2017 16:00:00,128.69
8/16/2017 16:00:00,128.72
8/17/2017 16:00:00,127.46
8/18/2017 16:00:00,125.93
8/21/2017 16:00:00,125.21
8/22/2017 16:00:00,126.14
8/23/2017 16:00:00,125.64
8/24/2017 16:00:00,125.64
8/25/2017 16:00:00,125.76
8/28/2017 16:00:00,126.31
8/29/2017 16:00:00,126.7
8/30/2017 16:00:00,125.73
8/31/2017 16:00:00,129
9/1/2017 16:00:00,128.5
9/5/2017 16:00:00,128.31
9/6/2017 16:00:00,128.19
9/7/2017 16:00:00,128.36
9/8/2017 16:00:00,128.25
9/11/2017 16:00:00,128.2
9/12/2017 16:00:00,128.52
9/13/2017 16:00:00,132.21
9/14/2017 16:00:00,130.1
9/15/2017 16:00:00,126.81
9/18/2017 16:00:00,125.95
9/19/2017 16:00:00,125.85
9/20/2017 16:00:00,125.3
9/21/2017 16:00:00,124.51
9/22/2017 16:00:00,124.76
9/25/2017 16:00:00,123.96
9/26/2017 16:00:00,124.54
9/27/2017 16:00:00,127.33
9/28/2017 16:00:00,127.72
9/29/2017 16:00:00,127.71
10/2/2017 16:00:00,129.06
10/3/2017 16:00:00,129.27
10/4/2017 16:00:00,130.99
10/5/2017 16:00:00,131.16
10/6/2017 16:00:00,131.36
10/9/2017 16:00:00,132.12
10/10/2017 16:00:00,132.35
10/11/2017 16:00:00,132.13
10/12/2017 16:00:00,133.57
10/13/2017 16:00:00,135
10/16/2017 16:00:00,135.83
10/17/2017 16:00:00,135.89
10/18/2017 16:00:00,136
10/19/2017 16:00:00,135.56
10/20/2017 16:00:00,137
10/23/2017 16:00:00,136.88
10/24/2017 16:00:00,137.04
10/25/2017 16:00:00,137.85
10/26/2017 16:00:00,140.96
10/27/2017 16:00:00,140.86
10/30/2017 16:00:00,135.81
10/31/2017 16:00:00,132.26
11/1/2017 16:00:00,134.54
11/2/2017 16:00:00,133.99
11/3/2017 16:00:00,133.68
11/6/2017 16:00:00,134.3
11/7/2017 16:00:00,133.71
11/8/2017 16:00:00,134.39
11/9/2017 16:00:00,133.39
11/10/2017 16:00:00,133.5
11/13/2017 16:00:00,132.22
11/14/2017 16:00:00,133.18
11/15/2017 16:00:00,132.24
11/16/2017 16:00:00,133.42
11/17/2017 16:00:00,133.76
11/20/2017 16:00:00,134.59
11/21/2017 16:00:00,137
11/22/2017 16:00:00,137.46
11/24/2017 13:00:00,137.43
11/27/2017 16:00:00,136.3
11/28/2017 16:00:00,138.2
11/29/2017 16:00:00,136.59
11/30/2017 16:00:00,136.76
12/1/2017 16:00:00,135
12/4/2017 16:00:00,135.23
12/5/2017 16:00:00,134.56
12/6/2017 16:00:00,134.47
12/7/2017 16:00:00,133.99
12/8/2017 16:00:00,136.25
12/11/2017 16:00:00,133.68
12/12/2017 16:00:00,132.36
12/13/2017 16:00:00,132.85
12/14/2017 16:00:00,131.75
12/15/2017 16:00:00,132.65
12/18/2017 16:00:00,133.98
12/19/2017 16:00:00,134.82
12/20/2017 16:00:00,135.07
12/21/2017 16:00:00,133.65
12/22/2017 16:00:00,131.93
12/26/2017 16:00:00,131.04
12/27/2017 16:00:00,131.39
12/28/2017 16:00:00,131.6
12/29/2017 16:00:00,131.3
1/2/2018 16:00:00,131.8
1/3/2018 16:00:00,132.38
1/4/2018 16:00:00,135.06
1/5/2018 16:00:00,135.01
1/8/2018 16:00:00,136.61
1/9/2018 16:00:00,136.25
1/10/2018 16:00:00,136.62
1/11/2018 16:00:00,138.36
1/12/2018 16:00:00,139.75
1/16/2018 16:00:00,138.31
1/17/2018 16:00:00,139.6
1/18/2018 16:00:00,138.85
1/19/2018 16:00:00,140.98
1/22/2018 16:00:00,139.22
1/23/2018 16:00:00,139.1
1/24/2018 16:00:00,138.29
1/25/2018 16:00:00,137.33
1/26/2018 16:00:00,137.79
1/29/2018 16:00:00,137.95
1/30/2018 16:00:00,138.38
1/31/2018 16:00:00,137.73
2/1/2018 16:00:00,139.14
2/2/2018 16:00:00,135.77
2/5/2018 16:00:00,131.59
2/6/2018 16:00:00,133
2/7/2018 16:00:00,133.52
2/8/2018 16:00:00,131.53
2/9/2018 16:00:00,130.62
2/12/2018 16:00:00,132.87
2/13/2018 16:00:00,134.51
2/14/2018 16:00:00,135.83
2/15/2018 16:00:00,137.85
2/16/2018 16:00:00,137.55
2/20/2018 16:00:00,137.99
2/21/2018 16:00:00,136.77
2/22/2018 16:00:00,137.37
2/23/2018 16:00:00,137.98
2/26/2018 16:00:00,137.69
2/27/2018 16:00:00,135.16
2/28/2018 16:00:00,127.98
3/1/2018 16:00:00,123.87
3/2/2018 16:00:00,125.43
3/5/2018 16:00:00,134.14
3/6/2018 16:00:00,133.2
3/7/2018 16:00:00,133.25
3/8/2018 16:00:00,134.21
3/9/2018 16:00:00,136.27
3/12/2018 16:00:00,136.07
3/13/2018 16:00:00,135.04
3/14/2018 16:00:00,133.43
3/15/2018 16:00:00,133.37
3/16/2018 16:00:00,131.76
3/19/2018 16:00:00,130.85
3/20/2018 16:00:00,130.71
3/21/2018 16:00:00,130.73
3/22/2018 16:00:00,130.86
3/23/2018 16:00:00,129.77
3/26/2018 16:00:00,130.7
3/27/2018 16:00:00,128.42
3/28/2018 16:00:00,127.7
3/29/2018 16:00:00,128.99
4/2/2018 16:00:00,125.54
4/3/2018 16:00:00,126.82
4/4/2018 16:00:00,126.8
4/5/2018 16:00:00,127.58
4/6/2018 16:00:00,125.87
4/9/2018 16:00:00,125.44
4/10/2018 16:00:00,127.51
4/11/2018 16:00:00,128.7
4/12/2018 16:00:00,129.52
