Date,Close
5/11/2015 16:00:00,91.04
5/12/2015 16:00:00,86.24
5/13/2015 16:00:00,83.2
5/14/2015 16:00:00,87.04
5/15/2015 16:00:00,89.76
5/18/2015 16:00:00,88.32
5/19/2015 16:00:00,88.48
5/20/2015 16:00:00,85.92
5/21/2015 16:00:00,82.72
5/22/2015 16:00:00,80.8
5/26/2015 16:00:00,77.44
5/27/2015 16:00:00,78.4
5/28/2015 16:00:00,81.28
5/29/2015 16:00:00,80.32
6/1/2015 16:00:00,74.56
6/2/2015 16:00:00,72
6/3/2015 16:00:00,74.72
6/4/2015 16:00:00,73.12
6/5/2015 16:00:00,77.36
6/8/2015 16:00:00,73.92
6/9/2015 16:00:00,79.2
6/10/2015 16:00:00,85.6
6/11/2015 16:00:00,53.76
6/12/2015 16:00:00,50.88
6/15/2015 16:00:00,52.32
6/16/2015 16:00:00,50.56
6/17/2015 16:00:00,51.2
6/18/2015 16:00:00,49.92
6/19/2015 16:00:00,49.44
6/22/2015 16:00:00,50.4
6/23/2015 16:00:00,48.96
6/24/2015 16:00:00,46.88
6/25/2015 16:00:00,45.6
6/26/2015 16:00:00,46.72
6/29/2015 16:00:00,45.76
6/30/2015 16:00:00,46.4
7/1/2015 16:00:00,45.44
7/2/2015 16:00:00,47.36
7/6/2015 16:00:00,46.24
7/7/2015 16:00:00,45.92
7/8/2015 16:00:00,47.36
7/9/2015 16:00:00,47.2
7/10/2015 16:00:00,47.04
7/13/2015 16:00:00,47.84
7/14/2015 16:00:00,48.16
7/15/2015 16:00:00,53.12
7/16/2015 16:00:00,52.32
7/17/2015 16:00:00,50.88
7/20/2015 16:00:00,48.64
7/21/2015 16:00:00,48.32
7/22/2015 16:00:00,48.32
7/23/2015 16:00:00,48
7/24/2015 16:00:00,46.24
7/27/2015 16:00:00,46.56
7/28/2015 16:00:00,46.4
7/29/2015 16:00:00,48.48
7/30/2015 16:00:00,48.16
7/31/2015 16:00:00,48.16
8/3/2015 16:00:00,47.2
8/4/2015 16:00:00,48
8/5/2015 16:00:00,47.04
8/6/2015 16:00:00,41.6
8/7/2015 16:00:00,41.12
8/10/2015 16:00:00,45.92
8/11/2015 16:00:00,44.16
8/12/2015 16:00:00,44.8
8/13/2015 16:00:00,46.88
8/14/2015 16:00:00,46.67
8/17/2015 16:00:00,40.48
8/18/2015 16:00:00,37.28
8/19/2015 16:00:00,35.52
8/20/2015 16:00:00,34.24
8/21/2015 16:00:00,34.4
8/24/2015 16:00:00,30.72
8/25/2015 16:00:00,32.96
8/26/2015 16:00:00,32.8
8/27/2015 16:00:00,34.56
8/28/2015 16:00:00,36.64
8/31/2015 16:00:00,36.48
9/1/2015 16:00:00,33.6
9/2/2015 16:00:00,33.28
9/3/2015 16:00:00,32.96
9/4/2015 16:00:00,34.4
9/8/2015 16:00:00,33.6
9/9/2015 16:00:00,33.44
9/10/2015 16:00:00,33.12
9/11/2015 16:00:00,34.72
9/14/2015 16:00:00,34.56
9/15/2015 16:00:00,32.96
9/16/2015 16:00:00,32.48
9/17/2015 16:00:00,33.44
9/18/2015 16:00:00,34.4
9/21/2015 16:00:00,35.68
9/22/2015 16:00:00,36
9/23/2015 16:00:00,35.04
9/24/2015 16:00:00,35.04
9/25/2015 16:00:00,34.4
9/28/2015 16:00:00,32.96
9/29/2015 16:00:00,29.92
9/30/2015 16:00:00,29.6
10/1/2015 16:00:00,28.8
10/2/2015 16:00:00,29.36
10/5/2015 16:00:00,30.4
10/6/2015 16:00:00,29.92
10/7/2015 16:00:00,30.88
10/8/2015 16:00:00,32
10/9/2015 16:00:00,31.68
10/12/2015 16:00:00,31.68
10/13/2015 16:00:00,30.72
10/14/2015 16:00:00,29.76
10/15/2015 16:00:00,29.6
10/16/2015 16:00:00,30.72
10/19/2015 16:00:00,30.4
10/20/2015 16:00:00,29.2
10/21/2015 16:00:00,28.64
10/22/2015 16:00:00,28.96
10/23/2015 16:00:00,28.48
10/26/2015 16:00:00,27.52
10/27/2015 16:00:00,26.56
10/28/2015 16:00:00,28.32
10/29/2015 16:00:00,28
10/30/2015 16:00:00,27.36
11/2/2015 16:00:00,27.2
11/3/2015 16:00:00,26.88
11/4/2015 16:00:00,27.2
11/5/2015 16:00:00,27.36
11/6/2015 16:00:00,27.2
11/9/2015 16:00:00,27.2
11/10/2015 16:00:00,24.48
11/11/2015 16:00:00,23.68
11/12/2015 16:00:00,23.52
11/13/2015 16:00:00,21.44
11/16/2015 16:00:00,22.4
11/17/2015 16:00:00,26.08
11/18/2015 16:00:00,27.2
11/19/2015 16:00:00,27.84
11/20/2015 16:00:00,23.68
11/23/2015 16:00:00,25.6
11/24/2015 16:00:00,28.32
11/25/2015 16:00:00,29.92
11/27/2015 16:00:00,28
11/30/2015 16:00:00,27.84
12/1/2015 16:00:00,29.28
12/2/2015 16:00:00,29.76
12/3/2015 16:00:00,29.44
12/4/2015 16:00:00,30.08
12/7/2015 16:00:00,28.48
12/8/2015 16:00:00,26.4
12/9/2015 16:00:00,25.76
12/10/2015 16:00:00,28.32
12/11/2015 16:00:00,26.08
12/14/2015 16:00:00,25.76
12/15/2015 16:00:00,24
12/16/2015 16:00:00,23.36
12/17/2015 16:00:00,26.4
12/18/2015 16:00:00,26.24
12/21/2015 16:00:00,25.92
12/22/2015 16:00:00,25.6
12/23/2015 16:00:00,25.92
12/24/2015 16:00:00,26.36
12/28/2015 16:00:00,22.88
12/29/2015 16:00:00,24.64
12/30/2015 16:00:00,25.92
12/31/2015 16:00:00,25.6
1/4/2016 16:00:00,25.44
1/5/2016 16:00:00,24.96
1/6/2016 16:00:00,26.88
1/7/2016 16:00:00,26.72
1/8/2016 16:00:00,26.08
1/11/2016 16:00:00,24.96
1/12/2016 16:00:00,24.64
1/13/2016 16:00:00,24.64
1/14/2016 16:00:00,24.8
1/15/2016 16:00:00,24.32
1/19/2016 16:00:00,25.6
1/20/2016 16:00:00,23.84
1/21/2016 16:00:00,24.8
1/22/2016 16:00:00,27.84
1/25/2016 16:00:00,25.92
1/26/2016 16:00:00,28
1/27/2016 16:00:00,28.96
1/28/2016 16:00:00,28.8
1/29/2016 16:00:00,28.8
2/1/2016 16:00:00,30.66
2/2/2016 16:00:00,29.92
2/3/2016 16:00:00,32.8
2/4/2016 16:00:00,35.2
2/5/2016 16:00:00,38.56
2/8/2016 16:00:00,36.96
2/9/2016 16:00:00,36
2/10/2016 16:00:00,35.04
2/11/2016 16:00:00,34.56
2/12/2016 16:00:00,35.04
2/16/2016 16:00:00,35.2
2/17/2016 16:00:00,38.24
2/18/2016 16:00:00,38.24
2/19/2016 16:00:00,38.24
2/22/2016 16:00:00,38.56
2/23/2016 16:00:00,36.96
2/24/2016 16:00:00,36.96
2/25/2016 16:00:00,37.28
2/26/2016 16:00:00,36.64
2/29/2016 16:00:00,35.2
3/1/2016 16:00:00,36.96
3/2/2016 16:00:00,36.16
3/3/2016 16:00:00,34.56
3/4/2016 16:00:00,31.52
3/7/2016 16:00:00,31.2
3/8/2016 16:00:00,31.68
3/9/2016 16:00:00,31.36
3/10/2016 16:00:00,32.64
3/11/2016 16:00:00,32
3/14/2016 16:00:00,32.48
3/15/2016 16:00:00,29.76
3/16/2016 16:00:00,32.32
3/17/2016 16:00:00,32.32
3/18/2016 16:00:00,31.84
3/21/2016 16:00:00,32.16
3/22/2016 16:00:00,32.8
3/23/2016 16:00:00,35.04
3/24/2016 16:00:00,33.44
3/28/2016 16:00:00,32.96
3/29/2016 16:00:00,32.8
3/30/2016 16:00:00,32.8
3/31/2016 16:00:00,31.84
4/1/2016 16:00:00,31.52
4/4/2016 16:00:00,31.36
4/5/2016 16:00:00,30.56
4/6/2016 16:00:00,30.4
4/7/2016 16:00:00,30.88
4/8/2016 16:00:00,30.4
4/11/2016 16:00:00,30.56
4/12/2016 16:00:00,31.52
4/13/2016 16:00:00,30.72
4/14/2016 16:00:00,30.4
4/15/2016 16:00:00,29.6
4/18/2016 16:00:00,30.4
4/19/2016 16:00:00,29.92
4/20/2016 16:00:00,28.16
4/21/2016 16:00:00,31.04
4/22/2016 16:00:00,29.92
4/25/2016 16:00:00,28.16
4/26/2016 16:00:00,29.28
4/27/2016 16:00:00,28.96
4/28/2016 16:00:00,29.12
4/29/2016 16:00:00,28.64
5/2/2016 16:00:00,27.68
5/3/2016 16:00:00,28.48
5/4/2016 16:00:00,27.68
5/5/2016 16:00:00,26.72
5/6/2016 16:00:00,26.24
5/9/2016 16:00:00,26.24
5/10/2016 16:00:00,27.04
5/11/2016 16:00:00,27.2
5/12/2016 16:00:00,29.6
5/13/2016 16:00:00,31.04
5/16/2016 16:00:00,34.24
5/17/2016 16:00:00,36
5/18/2016 16:00:00,34.08
5/19/2016 16:00:00,35.2
5/20/2016 16:00:00,36
5/23/2016 16:00:00,35.36
5/24/2016 16:00:00,36.48
5/25/2016 16:00:00,37.76
5/26/2016 16:00:00,41.76
5/27/2016 16:00:00,42.88
5/31/2016 16:00:00,42.88
6/1/2016 16:00:00,45.6
6/2/2016 16:00:00,45.12
6/3/2016 16:00:00,44.32
6/6/2016 16:00:00,44.64
6/7/2016 16:00:00,43.84
6/8/2016 16:00:00,45.28
6/9/2016 16:00:00,43.84
6/10/2016 16:00:00,43.2
6/13/2016 16:00:00,41.44
6/14/2016 16:00:00,40.8
6/15/2016 16:00:00,41.6
6/16/2016 16:00:00,37.92
6/17/2016 16:00:00,41.28
6/20/2016 16:00:00,38.72
6/21/2016 16:00:00,39.84
6/22/2016 16:00:00,41.92
6/23/2016 16:00:00,43.04
6/24/2016 16:00:00,41.28
6/27/2016 16:00:00,40.32
6/28/2016 16:00:00,42.72
6/29/2016 16:00:00,44
6/30/2016 16:00:00,43.84
7/1/2016 16:00:00,44.64
7/5/2016 16:00:00,44.48
7/6/2016 16:00:00,43.84
7/7/2016 16:00:00,43.2
7/8/2016 16:00:00,43.04
7/11/2016 16:00:00,43.04
7/12/2016 16:00:00,44
7/13/2016 16:00:00,45.12
7/14/2016 16:00:00,47.84
7/15/2016 16:00:00,49.6
7/18/2016 16:00:00,49.6
7/19/2016 16:00:00,49.12
7/20/2016 16:00:00,48.16
7/21/2016 16:00:00,48.64
7/22/2016 16:00:00,49.28
7/25/2016 16:00:00,49.28
7/26/2016 16:00:00,48
7/27/2016 16:00:00,49.28
7/28/2016 16:00:00,49.12
7/29/2016 16:00:00,47.36
8/1/2016 16:00:00,47.36
8/2/2016 16:00:00,47.2
8/3/2016 16:00:00,46.4
8/4/2016 16:00:00,45.28
8/5/2016 16:00:00,46.56
8/8/2016 16:00:00,47.04
8/9/2016 16:00:00,48
8/10/2016 16:00:00,46.4
8/11/2016 16:00:00,45.6
8/12/2016 16:00:00,48.64
8/15/2016 16:00:00,48.48
8/16/2016 16:00:00,48.48
8/17/2016 16:00:00,47.36
8/18/2016 16:00:00,47.84
8/19/2016 16:00:00,47.04
8/22/2016 16:00:00,45.92
8/23/2016 16:00:00,47.2
8/24/2016 16:00:00,45.6
8/25/2016 16:00:00,45.6
8/26/2016 16:00:00,46.88
8/29/2016 16:00:00,46.4
8/30/2016 16:00:00,46.72
8/31/2016 16:00:00,46.08
9/1/2016 16:00:00,47.84
9/2/2016 16:00:00,46.4
9/6/2016 16:00:00,46.4
9/7/2016 16:00:00,45.28
9/8/2016 16:00:00,47.04
9/9/2016 16:00:00,45.12
9/12/2016 16:00:00,46.24
9/13/2016 16:00:00,45.6
9/14/2016 16:00:00,46.24
9/15/2016 16:00:00,46.08
9/16/2016 16:00:00,44.8
9/19/2016 16:00:00,45.28
9/20/2016 16:00:00,44.32
9/21/2016 16:00:00,44
9/22/2016 16:00:00,43.68
9/23/2016 16:00:00,45.12
9/26/2016 16:00:00,44.16
9/27/2016 16:00:00,44.63
9/28/2016 16:00:00,43.2
9/29/2016 16:00:00,42.88
9/30/2016 16:00:00,44.96
10/3/2016 16:00:00,44.48
10/4/2016 16:00:00,43.04
10/5/2016 16:00:00,42.4
10/6/2016 16:00:00,39.6
10/7/2016 16:00:00,38.72
10/10/2016 16:00:00,38.56
10/11/2016 16:00:00,38.08
10/12/2016 16:00:00,38.08
10/13/2016 16:00:00,38.56
10/14/2016 16:00:00,39.52
10/17/2016 16:00:00,37.76
10/18/2016 16:00:00,37.12
10/19/2016 16:00:00,37.28
10/20/2016 16:00:00,36
10/21/2016 16:00:00,37.28
10/24/2016 16:00:00,39.68
10/25/2016 16:00:00,37.76
10/26/2016 16:00:00,35.52
10/27/2016 16:00:00,35.04
10/28/2016 16:00:00,36.64
10/31/2016 16:00:00,35.2
11/1/2016 16:00:00,34.72
11/2/2016 16:00:00,32.48
11/3/2016 16:00:00,31.36
11/4/2016 16:00:00,33.76
11/7/2016 16:00:00,33.6
11/8/2016 16:00:00,35.04
11/9/2016 16:00:00,37.12
11/10/2016 16:00:00,37.28
11/11/2016 16:00:00,36.8
11/14/2016 16:00:00,39.2
11/15/2016 16:00:00,37.44
11/16/2016 16:00:00,39.04
11/17/2016 16:00:00,34.72
11/18/2016 16:00:00,31.2
11/21/2016 16:00:00,33.6
11/22/2016 16:00:00,31.84
11/23/2016 16:00:00,29.12
11/25/2016 16:00:00,30.24
11/28/2016 16:00:00,29.44
11/29/2016 16:00:00,29.28
11/30/2016 16:00:00,28.96
12/1/2016 16:00:00,28
12/2/2016 16:00:00,26.72
12/5/2016 16:00:00,26.56
12/6/2016 16:00:00,26.4
12/7/2016 16:00:00,26.41
12/8/2016 16:00:00,26.88
12/9/2016 16:00:00,24.64
12/12/2016 16:00:00,24.64
12/13/2016 16:00:00,24.8
12/14/2016 16:00:00,24.32
12/15/2016 16:00:00,24.96
12/16/2016 16:00:00,27.84
12/19/2016 16:00:00,28.16
12/20/2016 16:00:00,27.84
12/21/2016 16:00:00,26.72
12/22/2016 16:00:00,24.48
12/23/2016 16:00:00,24.48
12/27/2016 16:00:00,25.44
12/28/2016 16:00:00,25.76
12/29/2016 16:00:00,25.76
12/30/2016 16:00:00,27.52
1/3/2017 16:00:00,28.64
1/4/2017 16:00:00,29.44
1/5/2017 16:00:00,32.8
1/6/2017 16:00:00,30.4
1/9/2017 16:00:00,30.4
1/10/2017 16:00:00,29.92
1/11/2017 16:00:00,30.56
1/12/2017 16:00:00,32
1/13/2017 16:00:00,30.88
1/17/2017 16:00:00,29.28
1/18/2017 16:00:00,29.28
1/19/2017 16:00:00,28
1/20/2017 16:00:00,28.16
1/23/2017 16:00:00,28.48
1/24/2017 16:00:00,33.92
1/25/2017 16:00:00,34.08
1/26/2017 16:00:00,33.28
1/27/2017 16:00:00,30.4
1/30/2017 16:00:00,30.56
1/31/2017 16:00:00,28
2/1/2017 16:00:00,25.68
2/2/2017 16:00:00,27.04
2/3/2017 16:00:00,27.68
2/6/2017 16:00:00,25.92
2/7/2017 16:00:00,25.6
2/8/2017 16:00:00,25.28
2/9/2017 16:00:00,25.6
2/10/2017 16:00:00,25.28
2/13/2017 16:00:00,22.72
2/14/2017 16:00:00,21.76
2/15/2017 16:00:00,23.2
2/16/2017 16:00:00,22.08
2/17/2017 16:00:00,21.44
2/21/2017 16:00:00,21.6
2/22/2017 16:00:00,22.24
2/23/2017 16:00:00,21.76
2/24/2017 16:00:00,21.6
2/27/2017 16:00:00,21.92
2/28/2017 16:00:00,22.4
3/1/2017 16:00:00,22.08
3/2/2017 16:00:00,21.44
3/3/2017 16:00:00,21.6
3/6/2017 16:00:00,22.88
3/7/2017 16:00:00,22.4
3/8/2017 16:00:00,22.4
3/9/2017 16:00:00,20.96
3/10/2017 16:00:00,21.12
3/13/2017 16:00:00,21.12
3/14/2017 16:00:00,21.44
3/15/2017 16:00:00,21.12
3/16/2017 16:00:00,19.52
3/17/2017 16:00:00,17.12
3/20/2017 16:00:00,16.8
3/21/2017 16:00:00,10.4
3/22/2017 16:00:00,12
3/23/2017 16:00:00,11.68
3/24/2017 16:00:00,13.57
3/27/2017 16:00:00,16.96
3/28/2017 16:00:00,16.8
3/29/2017 16:00:00,15.52
3/30/2017 16:00:00,15.2
3/31/2017 16:00:00,16.32
4/3/2017 16:00:00,14.4
4/4/2017 16:00:00,14.72
4/5/2017 16:00:00,14.34
4/6/2017 16:00:00,13.13
4/7/2017 16:00:00,13.28
4/10/2017 16:00:00,13.57
4/11/2017 16:00:00,13.44
4/12/2017 16:00:00,13.49
4/13/2017 16:00:00,13.41
4/17/2017 16:00:00,13.28
4/18/2017 16:00:00,10.26
4/19/2017 16:00:00,8.62
4/20/2017 16:00:00,9.2
4/21/2017 16:00:00,9.6
4/24/2017 16:00:00,9.6
4/25/2017 16:00:00,9.68
4/26/2017 16:00:00,9.44
4/27/2017 16:00:00,9.44
4/28/2017 16:00:00,8.64
5/1/2017 16:00:00,9.2
5/2/2017 16:00:00,8.64
5/3/2017 16:00:00,9.12
5/4/2017 16:00:00,8.64
5/5/2017 16:00:00,8.03
5/8/2017 16:00:00,7.68
5/9/2017 16:00:00,6.75
5/10/2017 16:00:00,6.4
5/11/2017 16:00:00,6.01
5/12/2017 16:00:00,5.92
5/15/2017 16:00:00,6
5/16/2017 16:00:00,5.42
5/17/2017 16:00:00,4.97
5/18/2017 16:00:00,4.8
5/19/2017 16:00:00,4.32
5/22/2017 16:00:00,2.88
5/23/2017 16:00:00,3.84
5/24/2017 16:00:00,4.5
5/25/2017 16:00:00,4.06
5/26/2017 16:00:00,3.98
5/30/2017 16:00:00,3.97
5/31/2017 16:00:00,3.62
6/1/2017 16:00:00,3.52
6/2/2017 16:00:00,4.32
6/5/2017 16:00:00,3.52
6/6/2017 16:00:00,3.73
6/7/2017 16:00:00,3.6
6/8/2017 16:00:00,3.36
6/9/2017 16:00:00,3.2
6/12/2017 16:00:00,3.12
6/13/2017 16:00:00,3.12
6/14/2017 16:00:00,2.88
6/15/2017 16:00:00,2.56
6/16/2017 16:00:00,2.6
6/19/2017 16:00:00,2.56
6/20/2017 16:00:00,2.46
6/21/2017 16:00:00,4.86
6/22/2017 16:00:00,3.52
6/23/2017 16:00:00,5.36
6/26/2017 16:00:00,8.14
6/27/2017 16:00:00,7.36
6/28/2017 16:00:00,6.1
6/29/2017 16:00:00,6.56
6/30/2017 16:00:00,6.05
7/3/2017 16:00:00,5.92
7/5/2017 16:00:00,5.38
7/6/2017 16:00:00,6.56
7/7/2017 16:00:00,5.84
7/10/2017 16:00:00,6.08
7/11/2017 16:00:00,5.92
7/12/2017 16:00:00,5.6
7/13/2017 16:00:00,5.3
7/14/2017 16:00:00,5.04
7/17/2017 16:00:00,4.8
7/18/2017 16:00:00,4.64
7/19/2017 16:00:00,4.85
7/20/2017 16:00:00,4.56
7/21/2017 16:00:00,4.17
7/24/2017 16:00:00,4.16
7/25/2017 16:00:00,4.8
7/26/2017 16:00:00,4.32
7/27/2017 16:00:00,4.19
7/28/2017 16:00:00,4.15
7/31/2017 16:00:00,4.96
8/1/2017 16:00:00,4.56
8/2/2017 16:00:00,4.14
8/3/2017 16:00:00,4.4
8/4/2017 16:00:00,4.31
8/7/2017 16:00:00,4.29
8/8/2017 16:00:00,4.35
8/9/2017 16:00:00,4.32
8/10/2017 16:00:00,4.04
8/11/2017 16:00:00,4
8/14/2017 16:00:00,4.47
8/15/2017 16:00:00,4.21
8/16/2017 16:00:00,4.13
8/17/2017 16:00:00,4.14
8/18/2017 16:00:00,4.88
8/21/2017 16:00:00,4.61
8/22/2017 16:00:00,4.24
8/23/2017 16:00:00,4.29
8/24/2017 16:00:00,4.43
8/25/2017 16:00:00,4.64
8/28/2017 16:00:00,5.21
8/29/2017 16:00:00,6.11
8/30/2017 16:00:00,5.92
8/31/2017 16:00:00,7.01
9/1/2017 16:00:00,6.56
9/5/2017 16:00:00,6.16
9/6/2017 16:00:00,6.69
9/7/2017 16:00:00,6.63
9/8/2017 16:00:00,6.96
9/11/2017 16:00:00,6.31
9/12/2017 16:00:00,5.92
9/13/2017 16:00:00,5.69
9/14/2017 16:00:00,6.08
9/15/2017 16:00:00,5.92
9/18/2017 16:00:00,5.8
9/19/2017 16:00:00,5.48
9/20/2017 16:00:00,6.08
9/21/2017 16:00:00,6.16
9/22/2017 16:00:00,6.33
9/25/2017 16:00:00,6.21
9/26/2017 16:00:00,7.6
9/27/2017 16:00:00,8.16
9/28/2017 16:00:00,7.52
9/29/2017 16:00:00,6.8
10/2/2017 16:00:00,7.12
10/3/2017 16:00:00,7.2
10/4/2017 16:00:00,6.96
10/5/2017 16:00:00,6.77
10/6/2017 16:00:00,6.57
10/9/2017 16:00:00,6.16
10/10/2017 16:00:00,6.59
10/11/2017 16:00:00,6.4
10/12/2017 16:00:00,6.36
10/13/2017 16:00:00,6.4
10/16/2017 16:00:00,6.61
10/17/2017 16:00:00,6.38
10/18/2017 16:00:00,6.14
10/19/2017 16:00:00,5.94
10/20/2017 16:00:00,6.08
10/23/2017 16:00:00,5.94
10/24/2017 16:00:00,5.96
10/25/2017 16:00:00,6.71
10/26/2017 16:00:00,6.48
10/27/2017 16:00:00,5.62
10/30/2017 16:00:00,6.4
10/31/2017 16:00:00,6.16
11/1/2017 16:00:00,7.36
11/2/2017 16:00:00,5.96
11/3/2017 16:00:00,5.76
11/6/2017 16:00:00,5.72
11/7/2017 16:00:00,5.6
11/8/2017 16:00:00,5.2
11/9/2017 16:00:00,5.24
11/10/2017 16:00:00,5.32
11/13/2017 16:00:00,5.44
11/14/2017 16:00:00,5.36
11/15/2017 16:00:00,5.28
11/16/2017 16:00:00,5.4
11/17/2017 16:00:00,5.56
11/20/2017 16:00:00,5.84
11/21/2017 16:00:00,5.68
11/22/2017 16:00:00,8.72
11/24/2017 13:00:00,23.8
11/27/2017 16:00:00,26.04
11/28/2017 16:00:00,15.4
11/29/2017 16:00:00,16.2
11/30/2017 16:00:00,16.68
12/1/2017 16:00:00,19.8
12/4/2017 16:00:00,18.64
12/5/2017 16:00:00,20.44
12/6/2017 16:00:00,18.6
12/7/2017 16:00:00,18.32
12/8/2017 16:00:00,17.64
12/11/2017 16:00:00,25.2
12/12/2017 16:00:00,23.2
12/13/2017 16:00:00,22.76
12/14/2017 16:00:00,21.72
12/15/2017 16:00:00,22.96
12/18/2017 16:00:00,25.36
12/19/2017 16:00:00,23.28
12/20/2017 16:00:00,22.8
12/21/2017 16:00:00,19.6
12/22/2017 16:00:00,17.76
12/26/2017 16:00:00,18.12
12/27/2017 16:00:00,18.88
12/28/2017 16:00:00,17.24
12/29/2017 16:00:00,16.4
1/2/2018 16:00:00,17.28
1/3/2018 16:00:00,16.76
1/4/2018 16:00:00,16.28
1/5/2018 16:00:00,15.72
1/8/2018 16:00:00,15.56
1/9/2018 16:00:00,15.28
1/10/2018 16:00:00,15.92
1/11/2018 16:00:00,15.36
1/12/2018 16:00:00,16.68
1/16/2018 16:00:00,14.36
1/17/2018 16:00:00,13.88
1/18/2018 16:00:00,14.92
1/19/2018 16:00:00,14
1/22/2018 16:00:00,13.4
1/23/2018 16:00:00,13.6
1/24/2018 16:00:00,14.04
1/25/2018 16:00:00,14
1/26/2018 16:00:00,13.2
1/29/2018 16:00:00,12.52
1/30/2018 16:00:00,11.6
1/31/2018 16:00:00,12.84
2/1/2018 16:00:00,12.28
2/2/2018 16:00:00,11.04
2/5/2018 16:00:00,9.48
2/6/2018 16:00:00,10.44
2/7/2018 16:00:00,10.6
2/8/2018 16:00:00,10.24
2/9/2018 16:00:00,9.84
2/12/2018 16:00:00,10.12
2/13/2018 16:00:00,9.84
2/14/2018 16:00:00,10.6
2/15/2018 16:00:00,11.2
2/16/2018 16:00:00,10.6
2/20/2018 16:00:00,10.72
2/21/2018 16:00:00,10.04
2/22/2018 16:00:00,9.72
2/23/2018 16:00:00,9.44
2/26/2018 16:00:00,9.92
2/27/2018 16:00:00,9.56
2/28/2018 16:00:00,8.92
3/1/2018 16:00:00,8.4
3/2/2018 16:00:00,8.44
3/5/2018 16:00:00,8.28
3/6/2018 16:00:00,7.88
3/7/2018 16:00:00,7.28
3/8/2018 16:00:00,6.76
3/9/2018 16:00:00,6.13
3/12/2018 16:00:00,9.72
3/13/2018 16:00:00,7.88
3/14/2018 16:00:00,7.12
3/15/2018 16:00:00,6.48
3/16/2018 16:00:00,6.58
3/19/2018 16:00:00,6.12
3/20/2018 16:00:00,5.36
3/21/2018 16:00:00,6.44
3/22/2018 16:00:00,6.36
3/23/2018 16:00:00,5.64
3/26/2018 16:00:00,5.28
3/27/2018 16:00:00,4.8
3/28/2018 16:00:00,4.96
3/29/2018 16:00:00,4.48
4/2/2018 16:00:00,4.56
4/3/2018 16:00:00,4.48
4/4/2018 16:00:00,4.92
4/5/2018 16:00:00,4.72
4/6/2018 16:00:00,4.52
4/9/2018 16:00:00,4.64
4/10/2018 16:00:00,4.68
4/11/2018 16:00:00,4.72
4/12/2018 16:00:00,5.68
4/13/2018 16:00:00,6
